"StimID","ItemID","Subject","ItemGrade","PoolGrade","Claim","Target","UseTarget","BlueprintTarget","DOK","AsmtType","ItemType","IRT_A","IRT_B","IRT_C","IRT_Step1","IRT_Step2","IRT_Step3","IRT_Step4","IRT_Step5","IRT_Step6","IRT_Step7","IRT_Step8","Braille","EnemyItem","ExtPool","ShortAnswer","FullWrite","Passage","WriteRevise","Claim2cat","StimMax","StimMin","SpaErrors"
NA,"50755","ELA",4,4,4,"4","4","4",2,"CAT","htq",0.64129,1.73831,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"50757","ELA",4,4,4,"4","4","4",2,"CAT","htq",0.59667,0.37003,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"50838","ELA",4,4,4,"4","4","4",2,"CAT","ms",0.3544,2.12148,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"50842","ELA",4,3,4,"4","4","4",2,"CAT","mc",0.24448,1.36618,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,NA,NA,NA,NA,0
NA,"50842","ELA",4,4,4,"4","4","4",2,"CAT","mc",0.24448,1.36618,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"30780","ELA",7,6,4,"4","4","4",2,"CAT","mc",0.5824,0.39923,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,NA,NA,NA,NA,0
NA,"41592","ELA",8,8,2,"9","9","9",1,"CAT","mc",0.47466,0.2172,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"41592","ELA",8,7,2,"9","9","9",1,"CAT","mc",0.47466,0.2172,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,NA,NA,NA,NA,0
NA,"51701","ELA",4,4,4,"4","4","4",2,"CAT","ms",0.676,1.83404,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"42287","ELA",8,8,2,"9","9","9",1,"CAT","ms",0.49302,2.47573,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43283","ELA",8,8,2,"8","8","8",2,"CAT","mc",0.61408,-0.4245,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43285","ELA",8,8,2,"8","8","8",2,"CAT","mc",0.73664,-0.42865,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43287","ELA",8,8,2,"8","8","8",2,"CAT","mc",0.53322,-0.95143,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43289","ELA",8,8,2,"8","8","8",1,"CAT","mc",0.36318,0.58469,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43291","ELA",8,8,2,"8","8","8",1,"CAT","mc",0.42624,1.54655,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43293","ELA",8,8,2,"8","8","8",1,"CAT","mc",0.43004,-1.23917,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43295","ELA",8,8,2,"8","8","8",1,"CAT","mc",0.51536,0.05843,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43355","ELA",8,8,2,"8","8","8",1,"CAT","mc",0.99266,-0.98228,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43357","ELA",8,8,2,"8","8","8",2,"CAT","mc",0.15044,-3.01348,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43361","ELA",8,8,2,"8","8","8",1,"CAT","mc",0.53265,0.48032,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44660","ELA",6,6,4,"2","2","2",2,"CAT","mc",0.44299,-0.12957,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"52626","ELA",4,4,4,"2","2","2",2,"CAT","mc",0.53291,-0.40802,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44724","ELA",6,6,4,"3","3","3",2,"CAT","mc",0.41413,-0.32249,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44726","ELA",6,6,2,"8","8","8",2,"CAT","ms",0.52173,1.26135,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44728","ELA",6,6,2,"8","8","8",1,"CAT","ms",0.52653,1.46351,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44730","ELA",6,6,2,"8","8","8",2,"CAT","ms",0.68139,0.15683,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44738","ELA",6,6,2,"8","8","8",1,"CAT","htq",0.52848,0.65123,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"53772","ELA",8,8,2,"8","8","8",1,"CAT","mc",0.76582,-0.84436,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44742","ELA",6,6,2,"8","8","8",1,"CAT","htq",0.40991,0.77831,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"52849","ELA",4,4,4,"4","4","4",2,"CAT","ms",0.69291,0.83366,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44746","ELA",6,6,2,"8","8","8",1,"CAT","mc",0.44188,-0.18472,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44748","ELA",6,6,2,"8","8","8",1,"CAT","mc",0.5407,1.04089,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44750","ELA",6,6,2,"8","8","8",1,"CAT","mc",0.22969,1.01139,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44752","ELA",6,6,2,"8","8","8",2,"CAT","ms",0.42022,0.97655,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44756","ELA",6,6,2,"8","8","8",1,"CAT","ms",0.57086,1.07855,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44770","ELA",6,6,2,"8","8","8",2,"CAT","htq",0.46321,2.66086,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44840","ELA",8,7,2,"9","9","9",1,"CAT","htq",0.42805,-0.65986,0,0,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,NA,NA,NA,NA,0
NA,"44840","ELA",8,8,2,"9","9","9",1,"CAT","htq",0.42805,-0.65986,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"22409","ELA",11,11,4,"3","3","3",2,"CAT","mc",0.3526,-0.27026,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"22425","ELA",11,11,4,"4","4","4",2,"CAT","mc",0.54977,1.41265,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44858","ELA",6,6,2,"9","9","9",1,"CAT","htq",0.46394,2.3037,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44945","ELA",6,6,4,"2","2","2",2,"CAT","mc",0.40901,-0.28351,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63535","ELA",4,4,4,"3","3","3",2,"CAT","ms",0.62983,2.89857,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44949","ELA",6,6,4,"3","3","3",2,"CAT","ms",0.59433,1.60976,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44953","ELA",6,6,4,"3","3","3",2,"CAT","ms",0.73519,1.61854,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44955","ELA",6,6,4,"3","3","3",2,"CAT","ms",0.55839,2.44325,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44957","ELA",6,6,4,"3","3","3",2,"CAT","ms",0.55947,1.65718,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44959","ELA",6,6,4,"3","3","3",2,"CAT","ms",0.54913,2.05998,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44961","ELA",6,7,4,"4","4","4",2,"CAT","mc",0.36463,-0.5627,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",1,0,0,NA,NA,NA,NA,NA,0
NA,"44961","ELA",6,6,4,"4","4","4",2,"CAT","mc",0.36463,-0.5627,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44965","ELA",6,6,4,"4","4","4",2,"CAT","ms",0.81302,1.38789,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44967","ELA",6,6,4,"4","4","4",2,"CAT","ms",0.56374,2.3281,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44969","ELA",6,6,4,"4","4","4",2,"CAT","ms",0.52499,1.18652,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"44975","ELA",6,6,4,"4","4","4",2,"CAT","htq",0.84064,1.53643,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"22893","ELA",11,11,2,"9","9","9",1,"CAT","htq",0.36831,1.85929,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"22896","ELA",11,11,2,"9","9","9",1,"CAT","htq",0.55897,2.32605,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"45039","ELA",6,6,4,"3","3","3",2,"CAT","ms",0.59273,1.81078,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"34975","ELA",7,8,2,"8","8","8",1,"CAT","ms",0.64738,1.07367,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",1,0,0,NA,NA,NA,NA,NA,0
NA,"45200","ELA",6,6,4,"2","2","2",2,"CAT","mc",0.2123,1.00717,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"45202","ELA",6,6,4,"2","2","2",2,"CAT","mc",0.72421,0.53878,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"45204","ELA",6,6,4,"3","3","3",2,"CAT","mc",0.30032,0.16498,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"45248","ELA",6,6,4,"3","3","3",2,"CAT","ms",0.76065,0.1293,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"45250","ELA",6,6,4,"2","2","2",2,"CAT","ms",0.62622,2.92497,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"45336","ELA",6,6,4,"3","3","3",2,"CAT","mc",0.61371,0.47054,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"23176","ELA",11,11,4,"2","2","2",2,"CAT","htq",0.37326,2.01895,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"25216","ELA",6,5,2,"9","9","9",1,"CAT","ms",0.51652,1.73537,0,0,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,NA,NA,NA,NA,0
NA,"25216","ELA",6,6,2,"9","9","9",1,"CAT","ms",0.51652,1.73537,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"62527","ELA",7,8,2,"3b","3bO","1b/3b/6bO",2,"CAT","ms",0.70524,2.01674,0,0,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"36371","ELA",7,6,4,"2","2","2",2,"CAT","htq",0.72924,0.80773,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",1,0,0,NA,NA,NA,NA,NA,0
NA,"36391","ELA",7,7,2,"8","8","8",2,"CAT","ms",0.4722,2.21788,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"36409","ELA",7,7,2,"8","8","8",2,"CAT","htq",0.49559,0.69201,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"36411","ELA",7,7,2,"8","8","8",2,"CAT","htq",0.35828,0.16927,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"45918","ELA",6,6,2,"8","8","8",1,"CAT","mc",0.6689,0.0266,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"36415","ELA",7,7,2,"8","8","8",1,"CAT","mc",0.8425,-0.88463,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"33593","ELA",11,11,2,"9","9","9",1,"CAT","ms",0.59468,3.42978,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"41430","ELA",5,5,2,"8","8","8",1,"CAT","ms",0.9657,0.1079,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"24883","ELA",11,11,4,"2","2","2",2,"CAT","htq",0.39862,3.54719,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47706","ELA",8,8,2,"9","9","9",1,"CAT","ms",0.48132,1.90653,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47706","ELA",8,11,2,"9","9","9",1,"CAT","ms",0.48132,1.90653,0,0,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,NA,NA,NA,NA,0
NA,"47712","ELA",8,8,2,"9","9","9",1,"CAT","mc",0.36808,2.18508,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47716","ELA",8,8,2,"9","9","9",1,"CAT","mc",0.21068,0.28948,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"36487","ELA",7,7,2,"8","8","8",1,"CAT","htq",0.43327,2.69202,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"46026","ELA",6,6,2,"9","9","9",1,"CAT","mc",1.29203,-0.73378,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"46028","ELA",6,5,2,"9","9","9",1,"CAT","mc",0.39088,-0.64427,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",1,0,0,NA,NA,NA,NA,NA,0
NA,"46028","ELA",6,6,2,"9","9","9",1,"CAT","mc",0.39088,-0.64427,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"36521","ELA",7,6,2,"9","9","9",1,"CAT","htq",0.49245,0.99318,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",1,0,0,NA,NA,NA,NA,NA,0
NA,"58103","ELA",4,4,4,"3","3","3",2,"CAT","ms",0.50377,1.83191,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"41658","ELA",5,5,2,"8","8","8",1,"CAT","mc",0.29445,1.28124,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"25463","ELA",11,11,4,"4","4","4",2,"CAT","ms",0.64018,1.81642,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"58183","ELA",4,4,2,"3b","3bE","1b/3b/6bE",2,"CAT","mc",0.95691,-1.42272,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"58282","ELA",4,3,4,"3","3","3",2,"CAT","mc",0.64814,-0.80559,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,NA,NA,NA,NA,0
NA,"58282","ELA",4,4,4,"3","3","3",2,"CAT","mc",0.64814,-0.80559,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43271","ELA",11,11,2,"8","8","8",2,"CAT","mc",0.30795,-1.25831,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43273","ELA",11,11,2,"8","8","8",2,"CAT","htq",0.62138,1.5334,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"26325","ELA",11,11,4,"3","3","3",2,"CAT","mc",0.17343,2.56452,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"58462","ELA",4,4,2,"3b","3bO","1b/3b/6bO",2,"CAT","ms",0.67968,1.38652,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"58470","ELA",4,4,2,"6a","6aO","1a/3a/6aO",3,"CAT","sa",0.54264,1.42433,0,0,1.7519,-1.7519,NA,NA,NA,NA,NA,"","",0,1,0,NA,"WriteBrief","OP",NA,NA,0
NA,"29165","ELA",6,6,2,"3b","3bO","1b/3b/6bO",2,"CAT","mc",0.24752,0.36854,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"29253","ELA",6,6,2,"9","9","9",1,"CAT","mc",0.32007,0.34664,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"13180","ELA",8,8,4,"2","2","2",2,"CAT","mc",0.41293,-0.66915,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"13180","ELA",8,7,4,"2","2","2",2,"CAT","mc",0.41293,-0.66915,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",1,0,0,NA,NA,NA,NA,NA,0
NA,"33687","ELA",11,11,2,"9","9","9",1,"CAT","ms",0.48557,1.30066,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"58504","ELA",4,4,2,"1b","1bO","1b/3b/6bO",2,"CAT","htq",0.64788,-0.06789,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"58510","ELA",4,4,2,"3b","3bE","1b/3b/6bE",2,"CAT","mc",0.68573,-1.28271,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"13282","ELA",8,8,4,"2","2","2",2,"CAT","htq",0.30578,2.77382,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"46843","ELA",6,6,2,"8","8","8",2,"CAT","htq",0.62631,-0.27669,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"46845","ELA",6,6,2,"8","8","8",2,"CAT","htq",0.48075,3.89994,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"30566","ELA",6,6,4,"2","2","2",2,"CAT","mc",0.4187,-0.20307,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"30570","ELA",6,6,4,"3","3","3",2,"CAT","ms",0.69599,1.74823,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47260","ELA",6,6,4,"2","2","2",2,"CAT","ms",0.46639,3.5201,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"58729","ELA",4,5,4,"3","3","3",2,"CAT","ms",0.5925,1.38777,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",1,0,0,NA,NA,NA,NA,NA,0
NA,"58729","ELA",4,4,4,"3","3","3",2,"CAT","ms",0.5925,1.38777,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"58731","ELA",4,4,4,"3","3","3",2,"CAT","ms",0.76518,0.30266,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43636","ELA",11,11,2,"9","9","9",1,"CAT","mc",0.36351,1.9068,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43638","ELA",11,11,2,"9","9","9",1,"CAT","htq",0.33164,0.12529,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"43643","ELA",11,11,2,"9","9","9",1,"CAT","mc",0.27878,2.0136,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"29171","ELA",5,5,2,"9","9","9",1,"CAT","mc",0.45925,-1.35998,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"62563","ELA",8,8,2,"3b","3bO","1b/3b/6bO",2,"CAT","htq",0.62956,2.31605,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"45464","ELA",7,7,2,"8","8","8",1,"CAT","mc",0.48157,-0.8567,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"61567","ELA",6,6,2,"1b","1bO","1b/3b/6bO",2,"CAT","mc",0.60165,-0.89604,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"51266","ELA",8,8,2,"8","8","8",2,"CAT","mc",0.45785,-0.1636,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"16086","ELA",8,8,4,"3","3","3",2,"CAT","mc",0.69618,0.49906,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"16088","ELA",8,8,4,"3","3","3",2,"CAT","mc",0.6768,-0.17613,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"51805","ELA",8,8,2,"8","8","8",2,"CAT","mc",0.43019,-0.73608,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"59163","ELA",4,4,2,"9","9","9",1,"CAT","ms",0.93398,0.35137,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"62461","ELA",6,5,2,"3b","3bO","1b/3b/6bO",2,"CAT","mc",0.49138,0.09053,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"59168","ELA",4,3,2,"9","9","9",1,"CAT","mc",0.45537,-0.54899,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,NA,NA,NA,NA,0
NA,"45962","ELA",7,7,2,"9","9","9",1,"CAT","htq",0.53196,1.76458,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"51921","ELA",8,8,2,"8","8","8",2,"CAT","mc",0.62129,0.12899,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"52496","ELA",8,11,2,"8","8","8",2,"CAT","mc",0.38233,0.13948,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,NA,NA,NA,NA,0
NA,"60488","ELA",4,4,2,"8","8","8",1,"CAT","mc",0.97418,-1.63742,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60510","ELA",4,4,2,"9","9","9",1,"CAT","mc",0.34418,0.1461,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60543","ELA",4,4,2,"1b","1bE","1b/3b/6bE",2,"CAT","mc",0.29385,-0.26861,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"60545","ELA",4,4,2,"1b","1bE","1b/3b/6bE",2,"CAT","mc",0.81333,-2.00432,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"44796","ELA",11,11,2,"8","8","8",2,"CAT","mc",0.32635,1.90001,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"52839","ELA",8,8,2,"8","8","8",2,"CAT","htq",0.26621,2.56098,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"52847","ELA",8,8,2,"8","8","8",1,"CAT","ms",0.65114,2.64132,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"53079","ELA",8,8,2,"9","9","9",1,"CAT","mc",0.42828,-0.29795,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"53081","ELA",8,8,2,"9","9","9",1,"CAT","mc",0.39752,-0.27663,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"24607","ELA",8,11,4,"3","3","3",2,"CAT","ms",0.72709,0.93952,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",1,0,0,NA,NA,NA,NA,NA,0
